crash_date,district,zone,crash_occurred_on,type_of_roadway,road_surface,weather_condition,lighting_condition,injury,fatality,hit_and_run,pedestrian_involved,train_involved,intersection,total_vehicles,vehicle_alignment,relation_to_roadway,manner_of_collision,primary_factor,secondary_factor,latitude,longitude,day_of_week,crash_month
2023-02-15,7,Other,city street,one-way road,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,violations,30.4626564130115,-91.1553087496656,wednesday,2
2023-02-15,6,3c-1,us highway,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4547611188852,-91.0834458590625,wednesday,2
2023-02-15,12,2e-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.3957754622779,-91.1108594007159,wednesday,2
2023-02-15,11,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4384672726813,-91.1107387417684,wednesday,2
2023-02-15,2,4c-2,interstate,one-way road,dry,cloudy,daylight,1,0,0,0,0,False,2,curve right,on roadway,Rear-End,violations,movement prior to crash,30.521132043155,-91.1602663684365,wednesday,2
2023-02-15,3,Other,off road/private property,two-way road with no physical separation,dry,cloudy,daylight,1,0,1,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,movement prior to crash,not applicable,30.3933799216385,-91.2069307276538,wednesday,2
2023-02-15,5,Other,city street,two-way road with no physical separation,dry,cloudy,daylight,1,0,0,0,0,False,1,straight,on roadway,Single Vehicle / Non-Collision,driver condition,movement prior to crash,30.5169372015918,-91.1461865926476,wednesday,2
2023-02-15,4,Other,us highway,two-way road with physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,movement prior to crash,movement prior to crash,30.4636745528782,-91.0273397452308,wednesday,2
2023-02-15,11,3g-4,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,not applicable,30.4172533152499,-91.0898952687563,wednesday,2
2023-02-15,10,5a-1,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4484647652087,-91.1815506468416,wednesday,2
2023-02-15,11,3g-4,us highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,violations,30.4239388766844,-91.0752692110986,wednesday,2
2023-02-15,10,2d-1,interstate,one-way road,dry,clear,dark - continuous street lights,1,0,1,0,0,False,2,straight,on roadway,Sideswipe,violations,not applicable,30.4359663208428,-91.1776625333228,wednesday,2
2023-02-15,10,5a-1,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4484647652087,-91.1815506468416,wednesday,2
2023-02-15,10,Other,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Single Vehicle / Non-Collision,violations,movement prior to crash,30.4640764049003,-91.1704925127205,wednesday,2
2023-02-14,12,2c-3,state highway,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,movement prior to crash,violations,30.3877692710021,-91.171498761813,tuesday,2
2023-02-14,11,2b-3,state highway,two-way road with a physical barrier,dry,clear,dawn/dusk,1,0,0,0,0,False,2,straight,on roadway,Rear-End,movement prior to crash,movement prior to crash,30.4102428945071,-91.1007415893534,tuesday,2
2023-02-14,8,3f-1,city street,two-way road with a physical barrier,wet,rain,dark - continuous street lights,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,not applicable,30.4374601898042,-91.0242508591471,tuesday,2
2023-02-14,4,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Sideswipe,movement prior to crash,violations,30.4718274205122,-91.0340625930656,tuesday,2
2023-02-14,11,3g-3,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,movement prior to crash,violations,30.4429066381683,-91.0892735740114,tuesday,2
2023-02-14,8,3f-2,city street,two-way road with a physical barrier,dry,clear,daylight,0,0,0,0,0,False,2,curve left,on roadway,Sideswipe,violations,movement prior to crash,30.411697254821,-91.0450461162638,tuesday,2
2023-02-14,12,2c-3,state highway,two-way road with physical separation,wet,cloudy,dark - continuous street lights,0,0,0,0,0,True,2,straight,on roadway,Head-On,movement prior to crash,violations,30.3882899037012,-91.171815027723,tuesday,2
2023-02-14,10,1a-1,state highway,two-way road with physical separation,dry,clear,dark - continuous street lights,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,not applicable,30.4362957984827,-91.1871971079775,tuesday,2
2023-02-14,8,3e-5,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,movement prior to crash,violations,30.4331839775063,-91.0461658811695,tuesday,2
2023-02-14,2,4b-2,state highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Sideswipe,movement prior to crash,violations,30.5218410511416,-91.145347229329,tuesday,2
2023-02-14,6,3b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,"on shoulder, right side",Sideswipe,violations,movement prior to crash,30.4717253274318,-91.0855297610336,tuesday,2
2023-02-14,10,2c-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,movement prior to crash,violations,30.4224366979689,-91.1800442794109,tuesday,2
2023-02-14,10,Other,interstate,one-way road,wet,rain,dark - continuous street lights,1,0,0,0,0,False,1,curve right,"on shoulder, right side",Single Vehicle / Non-Collision,road surface,movement prior to crash,30.4581970140986,-91.1685913243109,tuesday,2
2023-02-14,5,4f-2,us highway,one-way road,dry,cloudy,daylight,1,0,1,0,0,True,2,straight,on roadway,Sideswipe,movement prior to crash,movement prior to crash,30.502308056357,-91.1312669581644,tuesday,2
2023-02-14,7,2b-1,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.423849599304,-91.146700274531,tuesday,2
2023-02-14,7,1c-1,us highway,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Unknown,violations,not applicable,30.4506639839039,-91.144649850876,tuesday,2
2023-02-14,7,2a-2,city street,two-way road with no physical separation,wet,rain,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,not applicable,30.4412913399531,-91.1382023768846,tuesday,2
2023-02-14,10,2c-1,city street,two-way road with no physical separation,dry,clear,daylight,0,0,1,0,0,True,3,straight,on roadway,Angle,movement prior to crash,violations,30.4237851597535,-91.1791025893405,tuesday,2
2023-02-14,10,1a-1,interstate,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Sideswipe,movement prior to crash,movement prior to crash,30.4390127808083,-91.1888671732908,tuesday,2
2023-02-14,8,3f-1,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Rear-End,movement prior to crash,violations,30.4369018364076,-91.0244105736968,tuesday,2
2023-02-14,12,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,in parking lane or zone,Angle,violations,movement prior to crash,30.4217914143425,-91.1541542901998,tuesday,2
2023-02-14,11,2b-3,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4032910812058,-91.0958670824354,tuesday,2
2023-02-14,12,Other,city street,two-way road with no physical separation,wet,rain,dark - continuous street lights,1,0,0,0,0,True,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.3873167922586,-91.1508216160565,tuesday,2
2023-02-14,10,2c-3,state highway,two-way road with no physical separation,dry,cloudy,daylight,1,0,0,0,0,True,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.3967183123514,-91.1779928687447,tuesday,2
2023-02-14,6,3b-1,city street,other,unknown,unknown,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,driver condition,movement prior to crash,30.4716545464559,-91.0870682752751,tuesday,2
2023-02-14,6,1d-2,city street,two-way road with no physical separation,dry,cloudy,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4718556828092,-91.1225698971904,tuesday,2
2023-02-14,11,2b-3,interstate,one-way road,wet,rain,dark - continuous street lights,0,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.418923344617,-91.120015135151,tuesday,2
2023-02-14,7,3g-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,3,straight,on roadway,Rear-End,movement prior to crash,violations,30.4428899274624,-91.1020617991656,tuesday,2
2023-02-14,10,1a-1,state highway,two-way road with physical separation,wet,cloudy,dark - continuous street lights,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.4436414643057,-91.1783839798294,tuesday,2
2023-02-14,11,3g-4,interstate,one-way road,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,movement prior to crash,movement prior to crash,30.42015708086,-91.0837156741094,tuesday,2
2023-02-14,8,3e-2,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,movement prior to crash,violations,30.4291711333882,-91.0565573855886,tuesday,2
2023-02-14,10,Other,interstate,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,movement prior to crash,movement prior to crash,30.4573893969139,-91.1719388648385,tuesday,2
2023-02-14,12,2e-4,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.3716937460924,-91.1214102717579,tuesday,2
2023-02-14,11,2b-3,interstate,one-way road,dry,clear,daylight,0,0,0,0,0,False,5,straight,on roadway,Rear-End,violations,movement prior to crash,30.4170722072202,-91.0951448992148,tuesday,2
2023-02-14,11,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,"on shoulder, right side",Sideswipe,movement prior to crash,violations,30.4418169562757,-91.1244421503385,tuesday,2
2023-02-14,5,3a-1,state highway,two-way road with no physical separation,wet,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,violations,30.4778475396749,-91.1094271300828,tuesday,2
2023-02-14,12,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4180505875422,-91.1468225834119,tuesday,2
2023-02-14,5,Other,us highway,two-way road with a physical barrier,unknown,cloudy,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.5086654252223,-91.1407928534254,tuesday,2
2023-02-14,6,Other,us highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,3,straight,on roadway,Rear-End,movement prior to crash,movement prior to crash,30.4594247202131,-91.0549330951567,tuesday,2
2023-02-14,12,2d-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,driver condition,movement prior to crash,30.3984790129441,-91.1556067522682,tuesday,2
2023-02-14,11,2e-3,state highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.405903273413,-91.1026434081642,tuesday,2
2023-02-14,11,2e-4,state highway,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.3949885771255,-91.1095944091318,tuesday,2
2023-02-14,10,Other,city street,one-way road,wet,rain,dark - street lights at intersection only,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4503703243771,-91.1883001167339,tuesday,2
2023-02-14,12,2c-3,city street,one-way road,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Angle,movement prior to crash,driver condition,30.4033903066852,-91.1746846987595,tuesday,2
2023-02-14,8,3f-1,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,1,straight,on roadway,Single Vehicle / Non-Collision,movement prior to crash,not applicable,30.4298354136238,-91.0241697791545,tuesday,2
2023-02-14,2,4c-2,state highway,two-way road with physical separation,wet,clear,dark - continuous street lights,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.5213311804598,-91.1568538905712,tuesday,2
2023-02-14,7,Other,city street,two-way road with physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.4387598297846,-91.1598114096004,tuesday,2
2023-02-14,6,3d-1,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Angle,violations,movement prior to crash,30.4594674285462,-91.0581780985798,tuesday,2
2023-02-14,8,3f-2,off road/private property,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,violations,not applicable,30.4200197255649,-91.0522531300665,tuesday,2
2023-02-14,2,4c-1,interstate,one-way road,wet,rain,dark - not lighted,0,0,0,0,0,False,2,straight,on roadway,Rear-End,movement prior to crash,vision obstructions,30.5190506616574,-91.1603307408283,tuesday,2
2023-02-14,10,Other,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4798239133256,-91.1651527043554,tuesday,2
2023-02-14,11,3g-4,off road/private property,two-way road with no physical separation,dry,cloudy,daylight,1,0,0,0,0,False,4,straight,in parking lane or zone,Single Vehicle / Non-Collision,violations,not applicable,30.4157065388731,-91.0839511954107,tuesday,2
2023-02-14,6,3e-1,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4506243063425,-91.0581849993289,tuesday,2
2023-02-14,4,Other,us highway,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Angle,violations,movement prior to crash,30.4619976833698,-91.0379048902054,tuesday,2
2023-02-14,7,1b-2,city street,two-way road with no physical separation,wet,rain,dark - continuous street lights,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,not applicable,30.4733606162169,-91.1623711926168,tuesday,2
2023-02-14,7,1c-1,state highway,two-way road with a physical barrier,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4444126886572,-91.146545506078,tuesday,2
2023-02-14,8,3f-2,city street,two-way road with no physical separation,dry,cloudy,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.4126318080797,-91.041344634094,tuesday,2
2023-02-14,12,Other,city street,one-way road,dry,cloudy,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,not applicable,30.4066123922556,-91.1249055650424,tuesday,2
2023-02-14,8,3f-2,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,"on shoulder, right side",Sideswipe,violations,movement prior to crash,30.4113331937666,-91.046938139565,tuesday,2
2023-02-14,12,2c-3,city street,two-way road with no physical separation,wet,rain,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4001353866774,-91.1743741667521,tuesday,2
2023-02-14,5,Other,city street,two-way road with a physical barrier,dry,clear,dark - not lighted,1,0,0,1,0,True,1,straight,on roadway,Single Vehicle / Non-Collision,violations,movement prior to crash,30.4805279755476,-91.0584085149774,tuesday,2
2023-02-14,7,2b-1,state highway,one-way road,dry,clear,daylight,0,0,0,0,0,False,2,straight,"off roadway, location unknown",Rear-End,violations,movement prior to crash,30.4251103630118,-91.1504719577823,tuesday,2
2023-02-13,2,4c-2,state highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.5215796241682,-91.1483433302434,monday,2
2023-02-13,6,1d-2,city street,one-way road,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.455813749966,-91.1068490217007,monday,2
2023-02-13,10,1a-1,state highway,two-way road with physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4435027032294,-91.1781399091338,monday,2
2023-02-13,10,1a-2,us highway,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,True,2,straight,on roadway,Backing,movement prior to crash,movement prior to crash,30.4495864710281,-91.1801113820981,monday,2
2023-02-13,7,3g-3,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4429387271028,-91.0905262722858,monday,2
2023-02-13,8,3f-2,city street,one-way road,dry,clear,dark - street lights at intersection only,1,0,1,0,0,False,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4116139877486,-91.0516355984268,monday,2
2023-02-13,6,3b-1,city street,one-way road,dry,clear,daylight,1,0,1,0,0,True,2,straight,unknown,Rear-End,violations,movement prior to crash,30.471482368368,-91.0910708365333,monday,2
2023-02-13,7,2b-1,state highway,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Sideswipe,violations,not applicable,30.423639431102,-91.1511542113887,monday,2
2023-02-13,12,2e-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.399472825008,-91.1162916956402,monday,2
2023-02-13,10,1b-1,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,in parking lane or zone,Single Vehicle / Non-Collision,vehicle condition,not applicable,30.4574074058858,-91.1573724408003,monday,2
2023-02-13,8,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Angle,violations,movement prior to crash,30.4454797692805,-91.0341952123632,monday,2
2023-02-13,6,1c-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,1,straight,in parking lane or zone,Single Vehicle / Non-Collision,movement prior to crash,movement prior to crash,30.4602493227636,-91.128034559006,monday,2
2023-02-13,10,1a-1,city street,two-way road with physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Rear-End,violations,violations,30.4363062279576,-91.1871843776748,monday,2
2023-02-13,7,2b-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4313141594468,-91.1351987678263,monday,2
2023-02-13,10,5a-1,city street,one-way road,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Sideswipe,violations,movement prior to crash,30.4418137450776,-91.1859683176187,monday,2
2023-02-13,11,3g-4,state highway,two-way road with no physical separation,dry,clear,dark - street lights at intersection only,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4309647130276,-91.0912573215046,monday,2
2023-02-13,6,Other,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,3,straight,on roadway,Rear-End,movement prior to crash,movement prior to crash,30.4725676876129,-91.0504534292541,monday,2
2023-02-13,10,Other,interstate,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,violations,30.4575287891888,-91.1724939194566,monday,2
2023-02-13,7,2b-1,interstate,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4237596512445,-91.1504665938556,monday,2
2023-02-13,11,3g-4,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4172186051126,-91.0898939319967,monday,2
2023-02-13,7,1c-1,state highway,one-way road,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4446843503854,-91.1318771826311,monday,2
2023-02-13,9,3f-1,parish road,two-way road with physical separation,dry,clear,dawn/dusk,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.4252272167474,-91.0075514999671,monday,2
2023-02-13,2,Other,us highway,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,False,2,straight,"on shoulder, right side",Single Vehicle / Non-Collision,violations,movement prior to crash,30.5314871812394,-91.1856447349018,monday,2
2023-02-13,7,2e-3,off road/private property,one-way road,dry,clear,daylight,1,0,1,0,0,False,2,straight,in parking lane or zone,Angle,movement prior to crash,violations,30.4035013986898,-91.1043631284721,monday,2
2023-02-13,7,2b-2,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4185181672718,-91.1418304520341,monday,2
2023-02-13,7,3g-3,us highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,driver condition,30.4493613764754,-91.093438821523,monday,2
2023-02-13,7,1c-1,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,curve left,on roadway,Angle,violations,violations,30.4615682221873,-91.139595885332,monday,2
2023-02-13,8,3f-1,city street,two-way road with a physical barrier,dry,clear,dark - continuous street lights,0,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.437602188587,-91.0242370049754,monday,2
2023-02-13,11,3g-3,us highway,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,driver condition,30.4340776040489,-91.0825240192759,monday,2
2023-02-13,7,2b-2,city street,two-way road with no physical separation,unknown,unknown,unknown,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,not applicable,30.4270462418722,-91.1370324244326,monday,2
2023-02-13,10,2d-1,interstate,one-way road,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Unknown,violations,movement prior to crash,30.4287630004482,-91.1717638786708,monday,2
2023-02-13,7,3g-3,us highway,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,unknown,Rear-End,violations,movement prior to crash,30.4505745358137,-91.0943495645178,monday,2
2023-02-13,7,2b-1,interstate,one-way road,dry,clear,daylight,0,0,0,0,0,False,1,straight,roadside,Single Vehicle / Non-Collision,violations,movement prior to crash,30.422930969467,-91.14162872404,monday,2
2023-02-13,10,1b-2,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Backing,violations,movement prior to crash,30.4675615353781,-91.1661057130221,monday,2
2023-02-13,6,Other,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,1,straight,gore,Single Vehicle / Non-Collision,violations,movement prior to crash,30.4643804238038,-91.0780589028193,monday,2
2023-02-13,11,3g-4,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Sideswipe,violations,driver condition,30.4208206844256,-91.0822164593206,monday,2
2023-02-13,12,2d-3,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,0,0,False,3,straight,on roadway,Rear-End,violations,movement prior to crash,30.4083623732142,-91.1484549365159,monday,2
2023-02-13,6,1d-2,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,3,straight,on roadway,Rear-End,violations,movement prior to crash,30.4543043872149,-91.1055637069275,monday,2
2023-02-13,12,2d-2,interstate,two-way road with no physical separation,dry,clear,daylight,1,0,1,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4248948238708,-91.1586824429575,monday,2
2023-02-13,7,3g-3,us highway,two-way road with physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,driver condition,30.4490160766286,-91.0931670243531,monday,2
2023-02-13,8,3f-1,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,curve right,on roadway,Unknown,violations,not applicable,30.4414631459336,-91.0079457152278,monday,2
2023-02-13,5,4c-2,state highway,two-way road with physical separation,dry,clear,daylight,0,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.5211877529911,-91.1454165036152,monday,2
2023-02-13,6,3b-1,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,3,straight,unknown,Rear-End,violations,movement prior to crash,30.4681681903324,-91.0995509043045,monday,2
2023-02-13,6,1d-2,city street,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,False,2,curve right,on roadway,Sideswipe,driver condition,movement prior to crash,30.462157602897,-91.115841353125,monday,2
2023-02-13,12,2c-3,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Rear-End,violations,not applicable,30.4007649221185,-91.175237101987,monday,2
2023-02-13,7,2b-2,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4225535045002,-91.1343760312693,monday,2
2023-02-13,7,2b-1,interstate,one-way road,dry,clear,daylight,1,0,1,0,0,True,3,straight,on roadway,Rear-End,violations,not applicable,30.4241253932128,-91.1509362892324,monday,2
2023-02-13,12,2d-2,interstate,two-way road with a physical barrier,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4248948238708,-91.1586824429575,monday,2
2023-02-13,8,3f-1,city street,two-way road with no physical separation,dry,clear,dark - continuous street lights,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.4347012822055,-91.0245288285193,monday,2
2023-02-13,2,4c-1,us highway,one-way road,dry,clear,dawn/dusk,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.5193618493415,-91.1785154150293,monday,2
2023-02-13,10,1a-1,interstate,one-way road,dry,clear,daylight,1,0,0,0,0,False,4,straight,on roadway,Rear-End,violations,movement prior to crash,30.4398305751317,-91.1784429877839,monday,2
2023-02-13,6,Other,city street,one-way road,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,movement prior to crash,30.4518090785205,-91.112196273554,monday,2
2023-02-13,8,3f-3,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,violations,30.3938877856485,-91.0391747208084,monday,2
2023-02-12,11,Other,city street,two-way road with no physical separation,dry,clear,daylight,1,0,0,0,0,True,2,straight,on roadway,Angle,violations,violations,30.4339867561864,-91.1133297986227,sunday,2
2023-02-12,10,1b-2,city street,two-way road with no physical separation,dry,clear,daylight,0,0,0,1,0,False,1,straight,on roadway,Single Vehicle / Non-Collision,non-motorist action,movement prior to crash,30.4742706820396,-91.1634999646721,sunday,2
2023-02-12,10,1b-1,city street,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,violations,30.4611230550781,-91.1562276894025,sunday,2
2023-02-12,9,3f-1,city street,two-way road with physical separation,dry,clear,daylight,1,0,0,0,0,False,2,straight,on roadway,Angle,violations,driver condition,30.4304892647028,-91.0074300322517,sunday,2
2023-02-12,12,2e-3,off road/private property,one-way road,dry,clear,daylight,1,0,0,0,0,False,2,straight,"off roadway, location unknown",Rear-End,violations,movement prior to crash,30.391039559698,-91.1119308867362,sunday,2
2023-02-12,8,3e-5,city street,two-way road with no physical separation,dry,clear,dark - not lighted,1,0,1,0,0,False,2,straight,on roadway,Rear-End,violations,movement prior to crash,30.4323246253516,-91.0502780466267,sunday,2
2023-02-12,2,4b-2,city street,two-way road with no physical separation,dry,clear,dark - not lighted,1,0,0,0,0,False,2,straight,on roadway,Rear-End,violations,not applicable,30.5420028008646,-91.1770238439448,sunday,2
2023-02-12,11,2b-3,interstate,two-way road with a physical barrier,dry,clear,dark - continuous street lights,1,0,0,0,0,False,1,straight,median,Single Vehicle / Non-Collision,violations,driver condition,30.4170655108526,-91.0979376246341,sunday,2
